speckey,scientific_name,collection,rank,ancestors,catalog_count
1099477,Hedeoma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Lamiaceae,0
1133837,Hedeoma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | xxLabiatae,0
1084323,Herissantia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Malvaceae,0
1136964,Herissantia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | xxMalvaceae,0
1112022,Heteropogon,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Poales | Poaceae,0
1131191,Heteropogon,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | xxCyperales | xxGramineae,0
1112023,Heteropogon contortus,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Poales | Poaceae | Heteropogon,5
1131192,Heteropogon contortus,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Commelinidae | xxCyperales | xxGramineae | Heteropogon,1
1084366,Hibiscus mutabilis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Malvaceae | Hibiscus,1
1136973,Hibiscus mutabilis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | xxMalvaceae | Hibiscus,1
1084379,Hibiscus tiliaceus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | Malvaceae | Hibiscus,2
1136976,Hibiscus tiliaceus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Malvales | xxMalvaceae | Hibiscus,2
1103326,Hillia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae,0
1134415,Hillia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae,0
1089936,Hirtella,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | Chrysobalanaceae,0
1142676,Hirtella,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxChrysobalanaceae,0
1130914,Hohenbergia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Zingiberidae | Bromeliales | xxBromeliaceae,0
1113258,Hohenbergia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Zingiberidae | Bromeliales | Bromeliaceae,0
1080666,Humulus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | Cannabaceae,0
1138740,Humulus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | Cannabidaceae,0
1098196,Hydrolea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Hydrophyllaceae,0
1134029,Hydrolea,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxHydrophyllaceae,0
1098203,Hydrophyllum appendiculatum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Hydrophyllaceae | Hydrophyllum,15
1134032,Hydrophyllum appendiculatum,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxHydrophyllaceae | Hydrophyllum,14
1112073,Hyparrhenia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Poales | Poaceae,0
1131199,Hyparrhenia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | xxCyperales | xxGramineae,0
1181983,Hyparrhenia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Poales | Poaceae,0
1097411,Ipomoea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Convolvulaceae,2
1133981,Ipomoea,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxConvolvulaceae,0
1097464,Ipomoea quamoclit,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Convolvulaceae | Ipomoea,1
1133992,Ipomoea quamoclit,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxConvolvulaceae | Ipomoea,1
1131805,Iris,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxIridaceae,0
1114228,Iris,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Iridaceae,0
1131806,Iris cristata,Botany,SPECIES,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxIridaceae | Iris,1
1114233,Iris cristata,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Iridaceae | Iris,1
1103332,Ixora coccinea,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Ixora,1
1134436,Ixora coccinea,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Ixora,1
1094713,Janusia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Polygalales | Malpighiaceae,0
1142031,Janusia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Polygalales | Malpighiaceae,0
1094174,Jatropha cinerea,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae | Jatropha,1
1140527,Jatropha cinerea,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae | Jatropha,1
1094194,Julocroton,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1140534,Julocroton,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae,0
1010400,Jungermanniaceae,Botany,SUBORDER,Plantae | Bryophyta | Hepaticae | Jungermanniidae | Jungermanniales,0
1147321,Jungermanniaceae,Botany,FAMILY,Plantae | Bryophyta | Hepaticae | Jungermanniidae | Jungermanniales,0
1114304,Lapeirousia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Iridaceae,0
1131815,Lapeirousia,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxIridaceae,0
1080709,Laportea canadensis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | Urticaceae | Laportea,17
1138892,Laportea canadensis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | xxUrticaceae | Laportea,16
1084662,Lecythidaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Lecythidales,0
1136659,Lecythidaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Lecythidales,0
1146097,Lecythidaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Lecythidales,0
1087231,Ledum glandulosum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ericales | Ericaceae | Ledum,29
1136556,Ledum glandulosum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ericales | Ericaceae | xxLedum,1
1142511,Leeaceae,Botany,FAMILY,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxRhamnales,0
1094550,Leeaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rhamnales,0
1091310,Lens culinaris,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae | Lens,1
1143804,Lens culinaris,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae | Lens,1
1132051,Leucocrinum montanum,Botany,SPECIES,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxLiliaceae | Leucocrinum,1
1113887,Leucocrinum montanum,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae | Leucocrinum,1
1106959,Liatris,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Asterales | Asteraceae,0
1132712,Liatris,Botany,GENUS,"Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxAsterales | xxCompositae | xxAsteroideae, Heliantheae",0
500813,Llavea,Botany,GENUS,Plantae | xxAdiantaceae,0
1148259,Llavea,Botany,GENUS,Plantae | Filicinophyta | Filicopsida | xxPteridales | xxCryptogrammataceae,0
1096110,Lomatium orientale,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Apiales | Apiaceae | Lomatium,3
1146031,Lomatium orientale,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | Umbellales | xxUmbelliferae | Lomatium,3
1091362,Lotus corniculatus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae | Lotus,72
1143814,Lotus corniculatus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae | Lotus,22
1011116,Lunularia,Botany,GENUS,Plantae | Bryophyta | Hepaticae | Marchantiidae | Marchantiales | Marchantiineae | Lunulariaceae,0
1190676,Lunularia,Zoology,GENUS,Animalia | Bryozoa | Gymnolaemata | Cheilostomatida | Neocheilostomatina | Flustrina | Microporoidea | Lunulariidae,0
1091774,Lysiloma,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae,0
1143659,Lysiloma,Botany,GENUS,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Mimosoideae, Ingeae",0
1092677,Lythrum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Lythraceae,0
1141221,Lythrum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxLythraceae,0
1091778,Machaerium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae,0
1143819,Machaerium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae,0
1080330,Mahonia dictyota,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Ranunculales | Berberidaceae | Mahonia,1
1139599,Mahonia dictyota,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Ranunculales | xxBerberidaceae | xxMahonia,1
1087486,Manilkara zapota,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ebenales | Sapotaceae | Manilkara,1
1146083,Manilkara zapota,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Ebenales | Sapotaceae | Manilkara,1
1099566,Marsypianthes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Lamiaceae,0
1133859,Marsypianthes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | xxLabiatae,0
1100945,Mazus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Scrophulariaceae,0
1135292,Mazus,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxScrophulariaceae,0
1100948,Mecardonia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Scrophulariaceae,0
1135294,Mecardonia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxScrophulariaceae,0
1113949,Medeola virginiana,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae | Medeola,36
1132215,Medeola virginiana,Botany,SPECIES,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | Trilliaceae | Medeola,34
1132715,Melanthera aspera,Botany,SPECIES,"Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxAsterales | xxCompositae | xxAsteroideae, Heliantheae | Melanthera",1
1107251,Melanthera aspera,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Asterales | Asteraceae | Melanthera,1
1113952,Melanthium parviflorum,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae | Melanthium,0
1132067,Melanthium parviflorum,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae | Melanthium,1
1094913,Melicoccus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Sapindaceae,0
1146154,Melicoccus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Sapindaceae,0
1145661,Melicoccus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Sapindaceae,0
1099571,Melissa officinalis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Lamiaceae | Melissa,1
1133862,Melissa officinalis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | xxLabiatae | Melissa,1
1080376,Menispermum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Ranunculales | Menispermaceae,0
1139689,Menispermum,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Magnoliidae | Ranunculales | Menispermaceae,0
1094206,Mercurialis annua,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae | Mercurialis,1
1140593,Mercurialis annua,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Euphorbiales | Euphorbiaceae | Mercurialis,1
1097515,Merremia umbellata,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Solanales | Convolvulaceae | Merremia,1
1134010,Merremia umbellata,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | Polemoniales | xxConvolvulaceae | Merremia,1
1095026,Metopium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | Anacardiaceae,0
1144879,Metopium,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Sapindales | xxAnacardiaceae,0
1082067,Microtea,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Caryophyllidae | Caryophyllales | Chenopodiaceae,0
1135648,Microtea,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxCaryophyllidae | xxCaryophyllales | xxChenopodiaceae,0
1036032,Mimulus,Zoology,GENUS,Animalia | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Majoidea | Epialtidae | Epialtinae,0
1100968,Mimulus,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Scrophulariaceae,3
1134479,Mitracarpus hirtus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Mitracarpus,1
1103349,Mitracarpus hirtus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Mitracarpus,1
500815,Monogramma,Botany,GENUS,Plantae | xxAdiantaceae,0
1148367,Monogramma,Botany,GENUS,Plantae | Filicinophyta | Filicopsida | xxPteridales | Vittariaceae,0
1103356,Morinda royoc,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Morinda,1
1134483,Morinda royoc,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Rubiales | Rubiaceae | Morinda,1
1080676,Morus alba,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | Moraceae | Morus,12
1138779,Morus alba,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Hamamelidae | Urticales | xxMoraceae | Morus,11
1091851,Mucuna urens,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Fabales | Fabaceae | Mucuna,1
1144130,Mucuna urens,Botany,SPECIES,"Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae | Papilionoideae, Phaseoleae | Mucuna",1
1195882,Muhlenbergia uniseta,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Poales | Poaceae | Muhlenbergia,0
1195950,Muhlenbergia uniseta,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Poales | Poaceae | Muhlenbergia,9
1113961,Muilla transmontana,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae | Muilla,1
1131574,Muilla transmontana,Botany,SPECIES,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | Alliaceae | Muilla,1
1109129,Murdannia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Commelinales | Commelinaceae,0
1130981,Murdannia,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Commelinidae | xxCommelinales | xxCommelinaceae,0
1109131,Murdannia nudiflora,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Commelinidae | Commelinales | Commelinaceae | Murdannia,1
1130983,Murdannia nudiflora,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Commelinidae | xxCommelinales | xxCommelinaceae | Murdannia,1
1101734,Myoporum sandwicense,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Myoporaceae | Myoporum,1
1135137,Myoporum sandwicense,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxMyoporaceae | Myoporum,1
1092859,Myrcianthes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Myrtaceae,0
1141585,Myrcianthes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxMyrtaceae,0
1108807,Najas,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Alismatidae | Najadales | Najadaceae,0
1130086,Najas,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxAlismatidae | xxNajadales | xxAponogetonaceae,0
1107311,Neurolaena,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Asterales | Asteraceae,0
1132850,Neurolaena,Botany,GENUS,"Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxAsterales | xxCompositae | Asteroideae, Senecioneae",0
1131832,Nivenia,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | xxIridaceae,0
1142473,Nivenia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxProteales | xxProteaceae,0
1113981,Odontostomum,Botany,GENUS,Plantae | Magnoliophyta | Liliopsida | Liliidae | Liliales | Liliaceae,0
1132206,Odontostomum,Botany,GENUS,Plantae | Anthophyta | xxLiliatae | xxLiliidae | xxLiliales | Tecophilaeaceae,0
1093226,Oenothera albicaulis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Onagraceae | Oenothera,1
1141769,Oenothera albicaulis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxOnagraceae | Oenothera,1
1093247,Oenothera coronopifolia,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Onagraceae | Oenothera,1
1141779,Oenothera coronopifolia,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxOnagraceae | Oenothera,1
1141780,Oenothera deltoides,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | xxOnagraceae | Oenothera,0
1093248,Oenothera deltoides,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Myrtales | Onagraceae | Oenothera,0
1098963,Omphalodes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae,0
1133781,Omphalodes,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae,0
1084032,Oncothecaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales,0
1137754,Oncothecaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales,0
1108944,Pandanus odoratissimus,Botany,SPECIES,Plantae | Magnoliophyta | Liliopsida | Arecidae | Pandanales | Pandanaceae | Pandanus,5
1130767,Pandanus odoratissimus,Botany,SPECIES,Plantae | Anthophyta | xxLiliatae | xxArecidae | xxPandanales | xxPandanaceae | Pandanus,5
1146140,Papilionoideae,Botany,SUBFAMILY,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae,10
1143671,Papilionoideae,Botany,SUBFAMILY,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Rosales | xxLeguminosae,10
1084052,Paracryphiaceae,Botany,FAMILY,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Theales,0
1145822,Paracryphiaceae,Botany,FAMILY,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | xxSaxifragales,0
1102253,Paulownia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Bignoniaceae,0
1135310,Paulownia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxScrophulariaceae,0
1148641,Pecopteris sp.,Botany,SPECIES,Plantae | Pecopteris,5
1148514,Pecopteris sp.,Botany,SPECIES,Plantae | Pteridophyta | xxFilicales | Pecopteris,5
1086640,Pennellia,Botany,GENUS,Plantae | Magnoliophyta | Magnoliopsida | Dilleniidae | Capparales | Brassicaceae,0
1136086,Pennellia,Botany,GENUS,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxDilleniidae | xxCapparales | xxCruciferae,0
1101339,Penstemon eriantherus,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Scrophulariales | Scrophulariaceae | Penstemon,1
1135332,Penstemon eriantherus,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxAsteridae | xxScrophulariales | xxScrophulariaceae | xxPenstemon,1
1098986,Pentaglottis sempervirens,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae | Pentaglottis,1
1140933,Pentaglottis sempervirens,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Boraginaceae | Pentaglottis,1
1099221,Petrea volubilis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Verbenaceae | Petrea,1
1133919,Petrea volubilis,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Asteridae | Lamiales | Verbenaceae | Petrea,1
1096219,Petroselinum crispum,Botany,SPECIES,Plantae | Magnoliophyta | Magnoliopsida | Rosidae | Apiales | Apiaceae | Petroselinum,1
1146045,Petroselinum crispum,Botany,SPECIES,Plantae | Anthophyta; Coniferophyta | Magnoliatae | xxRosidae | Umbellales | xxUmbelliferae | Petroselinum,1
