id,language,catalog_number,collection_code,collection,scientific_name,specimen_name,maker,collector,place_collected,date_collected,place_made,site,culture,date_made,specimen_nature,sex,geologic_age,stage,measurements,description,acquisition_number,item_count,system_count,parent_key,broader_text,whole_part,home_location,note,language_of_material,option1,option2,option3,option4,option5,option6,option7,flag1,flag2,flag3,gbif,publish,loan_allowed,offsite,create_date,created_by,update_date,updated_by,location,location_date,location_levels,condition,condition_date,valuation,valuation_date,legal_status
109055,eng,CAN 77734,CAN,Vascular Plant,Vicia cracca,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-08-31,,St. John-31 AUG 1915,,,,,,,,,,1,,,,whole,,General remarks: Keyword: VICIA STUDY,eng,,,,"Original collector: St. John, H.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:47 UTC,XGVIEWS,,,,,,,,permanent collection
109052,eng,CAN 77731,CAN,Vascular Plant,Vicia cracca,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-08-07,,Lewis-7 AUG 1927,,,,,,,,,,1,,,,whole,,General remarks: Keyword: VICIA STUDY,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:47 UTC,XGVIEWS,,,,,,,,permanent collection
106163,eng,CAN 92874,CAN,Vascular Plant,Menyanthes trifoliata,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-07,,St. John-7 JUL 1915,,,,,,,,,,1,,,,whole,,Specimen remarks: GEN NO: 6543; ACC DATE: 11/02/1983,eng,,,,"Original collector: St. John, H.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:48 UTC,XGVIEWS,,,,,,,,permanent collection
106162,eng,CAN 92869,CAN,Vascular Plant,Menyanthes trifoliata var. minor,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-09,,Lewis-9 JUL 1927,,,,,,,,,,1,,,,whole,,Specimen remarks: GEN NO: 6543; ACC DATE: 11/02/1983,eng,Collecting remarks: Page 441 Repertoire Geographique du Quebec 1969.,,,"Original collector: Lewis, H.F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:48 UTC,XGVIEWS,,,,,,,,permanent collection
106161,eng,CAN 92880,CAN,Vascular Plant,Menyanthes trifoliata var. minor,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-06-28,,Lewis-28 JUN 1928,,,,,,,,,,1,,,,whole,,Specimen remarks: GEN NO: 6543; ACC DATE: 11/02/1983,eng,Collecting remarks: Natashquan (Petite) Riviere. Page 444 Repertoire Geographique Du Quebec 1969.,,,"Original collector: Lewis, H.F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:48 UTC,XGVIEWS,,,,,,,,permanent collection
111714,eng,CAN 10549,CAN,Vascular Plant,Juncus balticus var. melanogenus,,,"Fernald, Merritt L.; Wiegand, Karl M.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1910-08-04,,Fernald-4 AUG 1910,,,dry,,,,,,,1,,,,whole,,PUBL: Rhod. 14:35. 1912;,eng,Collecting remarks: ISOTYPE: Juncus balticus Willd. var. melanogenus Fernald & Wiegand - Pub: Rhodora 14:35 (1912).,,,"Original collector: Fernald, M.L.; Wiegand, K.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:47 UTC,XGVIEWS,,,,,,,,permanent collection
399169,eng,CAN 3734,CAN,Vascular Plant,Equisetum palustre var. americanum f. luxurians Victorin,,,"St. John, Harold","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-08-06,,"St. John-Aug. 6, 1915",,,dry,,,,,,,1,,,,whole,,Published in: Contrib. Lab. Bot. Univ. Montreal 9:56(1927). Annotated by Fr. Marie-Victorin in 1926,eng,,,,,,,,false,false,false,true,true,true,false,2000-05-04 00:00:00 UTC,MSHCHEPANEK,2016-07-27 10:10:19 UTC,XGVIEWS,,,,,,,,permanent collection
105877,eng,CAN 77985,CAN,Vascular Plant,Lathyrus japonicus var. pellitus,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-01,,St. John-1 JUL 1915,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105872,eng,CAN 211052,CAN,Vascular Plant,Lathyrus japonicus var. pellitus,,,"Johansen, Frits","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1923-08,,Johansen-AUG 1923,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Johansen, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105864,eng,CAN 77984,CAN,Vascular Plant,Lathyrus japonicus var. pellitus,,,"Robinson, C.B.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1907-08-06,,Robinson-6 AUG 1907,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Robinson, C.B.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105853,eng,CAN 220651,CAN,Vascular Plant,Lathyrus japonicus,,,Sutherland,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1865,,Sutherland-1865,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,Original collector: Sutherland,,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105851,eng,CAN 77926,CAN,Vascular Plant,Lathyrus japonicus,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-04,,Lewis-4 JUL 1927,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105850,eng,CAN 77925,CAN,Vascular Plant,Lathyrus japonicus,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-10,,Lewis-10 JUL 1927,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105849,eng,CAN 77924,CAN,Vascular Plant,Lathyrus japonicus,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-23,,Lewis-23 JUL 1927,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105581,eng,CAN 38536,CAN,Vascular Plant,Festuca vivipara subsp. hirsuta,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-31,,St. John-31 JUL 1915,,,,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,,,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
105580,eng,CAN 38535,CAN,Vascular Plant,Festuca vivipara subsp. hirsuta,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-21,,Marie-Victorin-21 JUL 1927,,,,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,,,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
117007,eng,CAN 362860,CAN,Vascular Plant,Salix bebbiana,,,"Argus, George W.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1969-07-16,,Argus-16 JUL 1969,,,,,,,,,,1,,,,whole,,Specimen remarks: GEN NO: 1873,eng,,,,"Original collector: Argus, G.W.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:50 UTC,XGVIEWS,,,,,,,,permanent collection
116987,eng,CAN 371278,CAN,Vascular Plant,Salix bebbiana,,,"Argus, George W.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1969-07-16,,Argus-16 JUL 1969,,,,,,,,,,1,,,,whole,,Specimen remarks: GEN NO: 1873,eng,,,,"Original collector: Argus, G.W.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:50 UTC,XGVIEWS,,,,,,,,permanent collection
100261,eng,CAN 1088,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Macoun, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1883-09-03,,Macoun-3 SEP 1883,,,,,,,,,,2,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,Collecting remarks: Dup: MTMG 48574.,,,"Original collector: Macoun, J.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
100260,eng,CAN 1095,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-08-12,,Marie-Victorin-12 AUG 1927,,,,,,,,,,5,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,"Collecting remarks: Dup: GH, PH 652458, SFS 39328, WIS.",,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
100259,eng,CAN 1090,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-08-26,,Lewis-26 AUG 1928,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
100258,eng,CAN 1087,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-24,,Marie-Victorin-24 JUL 1927,,,,,,,,,,7,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,"Collecting remarks: Dup: DAO 165554, PH 652448, QFA 165167, SFS 39327, WIS, WS.",,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
100255,eng,CAN 1089,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1926-08-22,,Marie-Victorin-22 AUG 1926,,,,,,,,,,4,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,"Collecting remarks: Dup: PH 652521, SFS 29073, WIS.",,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
100254,eng,CAN 1093,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-06-28,,St. John-28 JUN 1915,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
100146,eng,CAN 992,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-06-28,,Lewis-28 JUN 1927,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
100140,eng,CAN 991,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1927-07-18,,Lewis-18 JUL 1927,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
100139,eng,CAN 990,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Lewis, Harrison F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-08-15,,Lewis-15 AUG 1928,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Lewis, H.F.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
100138,eng,CAN 985,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Robinson, C.B.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1907-08-12,,Robinson-12 AUG 1907,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Robinson, C.B.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
100136,eng,CAN 989,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-30,,St. John-30 JUL 1915,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: St. John, H.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
100135,eng,CAN 988,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-22,,St. John-22 JUL 1915,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: St. John, H.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
100126,eng,CAN 987,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-06-28,,St. John-28 JUN 1915,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: St. John, H.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
102279,eng,CAN 3726,CAN,Vascular Plant,Equisetum palustre,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1926-08-15,,Marie-Victorin-15 AUG 1926,,,,,,,,,,1,,,,whole,,"Specimen remarks: GEN NO: 9707; PUB: Victorin, M., Contrib. Lab. Bot. Univ. Montreal 9: 51. 927.",eng,Collecting remarks: See also CAN 3727.,,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
102277,eng,CAN 3728,CAN,Vascular Plant,Equisetum palustre,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1926-08-16,,Marie-Victorin-16 AUG 1926,,,,,,,,,,1,,,,whole,,"Specimen remarks: GEN NO: 9707; PUB: Victorin, M., Contrib. Lab. Bot. Univ. Montreal 9: 60. 927.",eng,Collecting remarks: (Described as a form of E. palustre var. americanum.) See also CAN 3729.,,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
102255,eng,CAN 2949,CAN,Vascular Plant,Botrychium minganense,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1924-07-30,,Marie-Victorin-30 JUL 1924,,,,,,,,,,1,,,,whole,,"PUB: Victorin, M., Trans. Roy. Soc. Can., ser. 3, 21: 331, figs. -3, 5, 6, pls. 1-3, 1927.;",eng,,,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:44 UTC,XGVIEWS,,,,,,,,permanent collection
99301,eng,CAN 85512,CAN,Vascular Plant,Sanicula marilandica,,,"Marie-Victorin, Frère; Rolland-Germain, Frère","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1926-08-14,,Marie-Victorin-14 AUG 1926,,,,,,,,,,2,,,,whole,,Specimen remarks: IDREM: Identified as to species only!; General remarks: Keyword: SANICULA STUDY,eng,Collecting remarks: Dup: MT.,,,"Original collector: Marie-Victorin, F.; Rolland-Germain, F.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
99300,eng,CAN 85504,CAN,Vascular Plant,Sanicula marilandica,,,"Rousseau, Jacques","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1942-07-18,,Rousseau-18 JUL 1942,,,,,,,,,,2,,,,whole,,Specimen remarks: IDREM: Identified as to species only!; General remarks: Keyword: SANICULA STUDY,eng,Collecting remarks: Dup: MT.,,,"Original collector: Rousseau, J.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:58 UTC,XGVIEWS,,,,,,,,permanent collection
101854,eng,CAN 90808,CAN,Vascular Plant,Androsace septentrionalis var. robusta,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-01,,St. John-1 JUL 1915,,,,,,,,,,1,,,,whole,,"Specimen remarks: GEN NO: 6321; PUB: St. John, H., Can. Dept. Mines, Mem. 126, Biol. Ser. no. 4, . 48. 1922.",eng,"Collecting remarks: See also CAN 90899, 90900.",,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
101827,eng,CAN 89309,CAN,Vascular Plant,Arctostaphylos uva-ursi var. adenotricha,,,"Robinson, C.B.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1907-08-04,,Robinson-4 AUG 1907,,,dry,,,,,,,1,,,,whole,,"PUB: Fernald, M.L. and Macbride, J.F., Rhodora 16: 212. 1914.;",eng,"Collecting remarks: PARATYPE: Arctostaphylos uva-ursi (L.) Spreng. var. adenotricha Fernald & Macb. - Pub: Rhodora 16:212 (1914).  (2 sheets, see also CAN 89389).",,,"Original collector: Robinson, C.B.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:44 UTC,XGVIEWS,,,,,,,,permanent collection
101826,eng,CAN 89389,CAN,Vascular Plant,Arctostaphylos uva-ursi var. adenotricha,,,"Robinson, C.B.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1907-08-04,,Robinson-4 AUG 1907,,,dry,,,,,,,1,,,,whole,,"PUB: Fernald, M.L. and Macbride, J.F., Rhodora 16: 212. 1914.;",eng,"Collecting remarks: PARATYPE: Arctostaphylos uva-ursi (L.) Spreng. var. adenotricha Fernald & Macb. - Pub: Rhodora 16:212 (1914).  (2 sheets, see also CAN 89309).",,,"Original collector: Robinson, C.B.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:44 UTC,XGVIEWS,,,,,,,,permanent collection
101816,eng,CAN 86075,CAN,Vascular Plant,Cornus canadensis L. f. infraverticillata,,,"Macoun, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1895-07,,Macoun-JUL 1895,,,dry,,,,,,,1,,,,whole,,"PUB: Lepage, E., Nat. Can. 73: 7(1946).",eng,"Identification remarks: Verified dat: 1990; Collecting remarks: PARATYPE: Cornus canadensis L. forma infraverticillata Lepage - Pub: Le Naturaliste Canadien LXXIII, Nos 1 & 2:7 (1946)",,,"Original collector: Macoun, J.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:44 UTC,XGVIEWS,,,,,,,,permanent collection
92286,eng,CMNAR 4260,CMNAR,Amphibian and Reptile,Anaxyrus americanus,,,"McAllister, Donald E.; McAllister, Nancy A.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1959-07-05,,McAllister-5 JUL 1959,,,fluid,,,tadpoles,,,1959-102,,,,,whole,,Specimen remarks: Tadpoles.,eng,,,,"Original collector: McAllister, D.E., N. A. McAllister",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:41 UTC,XGVIEWS,,,,,,,,permanent collection
100986,eng,CAN 273472,CAN,Vascular Plant,Antennaria manicouagana,,,"Landry, P.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1961-07-20,,Landry-20 JUL 1961,,,dry,,,,,,,1,,,,whole,,"PUB: Landry, P., Nat. Can. 89: 285. 1962.; CAT REM: As viewed by . Haber, December 1990.  Orig. type name: Antennaria manicouagana P.Landry",eng,Collecting remarks: ISOTYPE - Pub: Nat. Can. 89: 285. 1962.,,,"Original collector: Landry, P.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:43 UTC,XGVIEWS,,,,,,,,permanent collection
104855,eng,CAN 38334,CAN,Vascular Plant,Festuca hyperborea,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-08-11,,St. John-11 AUG 1915,,,,,,,,,,2,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,Collecting remarks: Dup: CAN 514475.,,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:35:59 UTC,XGVIEWS,,,,,,,,permanent collection
