id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNAR 30201,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co., Bert's Pond",1975-04-25,,,1975-300,"Bert's Pond, 2.2 kilometres west & 0.5 kilometre south of Bishops Mills","",44.868056,-75.729167,,Amphibian and Reptile Collection
CMNAR 30204,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co., Bert's Pond",1975-04-26,,,1975-300,"Bert's Pond, 2.2 kilometres west & 0.5 kilometre south of Bishops Mills","",44.868056,-75.729167,,Amphibian and Reptile Collection
CMNAR 30250,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co., Bert's Pond",1976-04-13,,,1977-083,"Bert's Pond, 2.2 kilometres west & 0.5 kilometre south of Bishops Mills","",44.868056,-75.729167,,Amphibian and Reptile Collection
CMNAR 30253,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co., Bert's Pond",1976-04-15,,,1977-083,"Bert's Pond, 2.2 kilometres west & 0.5 kilometre south of Bishops Mills","",44.868056,-75.729167,,Amphibian and Reptile Collection
CMNAR 30287,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Thomas W.","North America: Canada, Ontario, Leeds and Grenville United Co., Maplestone Farm",1976-07-22,,,1977-083,"Maplestone Farm, 1.8 kilometres west & 1.2 kilometres south of Bishops Mills","",44.8625,-75.722222,,Amphibian and Reptile Collection
CMNAR 30342,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.","North America: Canada, Ontario, Leeds and Grenville United Co., Bert's Pond",1979-04-18,,,1980-279,"Bert's Pond, 2.2 kilometres west & 0.5 kilometre south of Bishops Mills","",44.868056,-75.729167,,Amphibian and Reptile Collection
CMNAR 30347,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,9,,"","Cook, Francis R.; Cook, Joyce C.","North America: Canada, Ontario, Leeds and Grenville United Co., NW of Bishops Mills",1979-04-21,,,1980-279,0.8 mile west & 0.3 mile north of Bishops Mills,"",44.879444,-75.710556,,Amphibian and Reptile Collection
CMNAR 30349,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,12,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co., NW of Bishops Mills",1979-04-24,,,1980-279,0.8 mile west & 0.3 mile north of Bishops Mills,"",44.879444,-75.710556,,Amphibian and Reptile Collection
CMNAR 25992,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,M,RMR 26,"Rankin, R. Michael","North America: Canada, Ontario, Ottawa (metro)",1984-04-11,,,1984-261,0.7 kilometre east & 3.0 kilometre north of South Cloucester,"",45.305833,-75.557222,,Amphibian and Reptile Collection
CMNAR 25996,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,M/F,RAS-245,"Saumure, Raymond A.; Sauvé, S.S.","North America: Canada, Québec, Gatineau Métropolitain",1984-04,,,1984-260,"0.5 kilometre east & 0.3 kilometre north of centre of CPR bridge over Gatineau River, Touraine","",45.466667,-75.716667,,Amphibian and Reptile Collection
CMNAR 26017,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Rankin, R. Michael; Schueler, Frederick W.","North America: Canada, Ontario, Stormont, Dundas and Glengarry United Co., North Dundas Twp.",1984-04-19,,,1984-418,"Dump, 2.5 kilometres east & 1.2 kilometres north of Winchester","",45.101944,-75.323056,,Amphibian and Reptile Collection
CMNAR 26020,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,RMR 28,"Rankin, R. Michael","North America: Canada, Ontario, Ottawa (metro), Ottawa",1984-04-27,,,1984-261,0.5 kilometre east & 0.5 kilometre south of junction of Walkley Rd. & Riverside Dr.,"",45.356944,-75.679167,,Amphibian and Reptile Collection
CMNAR 26034,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Wanda J.","North America: Canada, Ontario, Leeds and Grenville United Co.",1984-05-08,,,"",1.7 kilometres West & 0.4 kilometre South of Bishops Mills,"",44.866667,-75.733333,,Amphibian and Reptile Collection
CMNAR 26036,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,RAS-247,"Saumure, Raymond A.; Saumure, Guy M.","North America: Canada, Québec, Gatineau Métropolitain, Gatineau",1984-04-18,,,1984-260,Touraine,"",45.477778,-75.731389,,Amphibian and Reptile Collection
CMNAR 2618,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Flook, Donald R.","North America: Canada, Northwest Territories",1953-08-08,,,1953-037,Mouth of South Nahanni River,"",61.123056,-123.603333,,
CMNAR 26332,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,RMR-50,"Rankin, R. Michael","North America: Canada, Ontario, Ottawa (metro)",1985-04-15,,,1985-325,"1.9 kilometres north & 0.7 kilometre west of Black Rapids Lock, Rideau River","",45.338056,-75.7075,,Amphibian and Reptile Collection
CMNAR 26333,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,M,RAS-334,"Saumure, Raymond A.; Saumure, Guy M.","North America: Canada, Québec, Gatineau Métropolitain, Gatineau",1985-04-15,,,1985-327,"Between Hwy 550 and Le Baron Project (at Boul. LaGappe Exit), Touraine","",45.477222,-75.709722,,Amphibian and Reptile Collection
CMNAR 26359,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,M,RMR 51,"Rankin, R. Michael","North America: Canada, Ontario, Renfrew Co. (ON)",1985-04-20,,,1985-325,0.8 kilometre south & 0.6 kilometre east of White Lake community,"",45.348056,-76.483889,,Amphibian and Reptile Collection
