id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNC 2017-0594,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,2,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.019083,-138.597017,,
CMNC 2017-0595,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,16,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.019083,-138.597017,,
CMNC 2017-0596,Diastylis oxyrhyncha,Diastylis oxyrhyncha,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Diastylis,1,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.018917,-138.597017,,
CMNC 2017-0597,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,4,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.018917,-138.597017,,
CMNC 2017-0598,Calathura brachiata,Calathura brachiata,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Anthuridea; Leptanthuridae; Calathura,1,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.018917,-138.597017,,
CMNC 2017-0599,Calathura norvegica,Calathura norvegica,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Anthuridea; Leptanthuridae; Calathura,1,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.018917,-138.597017,,
CMNC 2017-0600,Skogsbergia megalops,Skogsbergia megalops,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Cypridinoidea; Cypridinidae; Skogsbergia,6,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.018917,-138.597017,,
CMNC 2017-0601,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,6,,"","Aitken, Alec",Arctic Ocean: Beaufort Sea,2004-7-4,fluid,,"",Mackenzie  Canyon,"",70.018917,-138.597017,,
CMNC 2017-0670,Eucythere argus,Eucythere argus,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Eucytheridae; Eucythere,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-17,fluid,,"",Amundsen Sill,"",72.18005,-128.286633,,
CMNC 2017-0671,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,29,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-17,fluid,,"",Amundsen Sill,"",72.18005,-128.286633,,
CMNC 2017-0672,Leucon (Leucon) nasica,Leucon (Leucon) nasica,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Leucon; Leucon (Leucon),1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0673,Leucon sp b cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0674,Actinocythereis dunelmensis,Acanthocythereis dunelmensis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Acanthocythereis,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0675,Actinocythereis dunelmensis,Acanthocythereis dunelmensis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Acanthocythereis,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0676,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0677,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0678,Cytheridae sp 2j,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0679,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,206,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0680,Scleroconcha ruffi,Scleroconcha ruffi,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Scleroconcha,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0681,Cytherissa cf lacustris,Cytherissa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae,17,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",off Kugmallit Bay,"",70.088083,-133.501517,,
CMNC 2017-0710,Eucythere argus,Eucythere argus,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Eucytheridae; Eucythere,8,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.493883,-135.505317,,
CMNC 2017-0711,Cytheridae sp 2l,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.493883,-135.505317,,
CMNC 2017-0712,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,43,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.493883,-135.505317,,
CMNC 2017-0713,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0714,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0715,Eudorella,Eudorella,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0716,Eudorella,Eudorella,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0717,Leucon sp b cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0718,Caecognathia elongata,Caecognathia elongata,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Flabellifera; Gnathiidae; Caecognathia,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0719,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0720,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0721,Typhlotanais finmarchicus,Typhlotanais finmarchicus,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Typhlotanaidae; Typhlotanais,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0722,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0723,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.495,-135.504383,,
CMNC 2017-0724,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.49635,-135.503967,,
CMNC 2017-0725,Leucon cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.49635,-135.503967,,
CMNC 2017-0726,Isopoda,Isopoda,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.49635,-135.503967,,
CMNC 2017-0727,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.49635,-135.503967,,
CMNC 2017-0728,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.49635,-135.503967,,
CMNC 2017-0729,Podocopida,Podocopida,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa,9,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-12,fluid,,"",Kugmallit Canyon - east,"",70.49635,-135.503967,,
CMNC 2017-0730,Leucon cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-14,fluid,,"",Kugmallit Canyon - west,"",70.894333,-132.92,,
CMNC 2017-0731,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-14,fluid,,"",Kugmallit Canyon - west,"",70.894333,-132.92,,
CMNC 2017-0732,Cytheridae sp 5b,Cytheridae,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-14,fluid,,"",Kugmallit Canyon - west,"",70.894333,-132.92,,
CMNC 2017-0733,Leucon (Leucon) nasica,Leucon (Leucon) nasica,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Leucon; Leucon (Leucon),1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-14,fluid,,"",Kugmallit Canyon - west,"",70.894333,-132.921167,,
CMNC 2017-0734,Saduria sabini,Saduria sabini,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Valvifera; Chaetiliidae; Saduria,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-14,fluid,,"",Kugmallit Canyon - west,"",70.894167,-132.921,,
CMNC 2017-0735,Brachydiastylis resima,Brachydiastylis resima,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Brachydiastylis,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0736,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0737,Eudorella emarginata,Eudorella emarginata,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Eudorella,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0738,Eudorellopsis biplicata,Eudorellopsis biplicata,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Eudorellopsis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0739,Leucon (Leucon) nasica,Leucon (Leucon) nasica,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae; Leucon; Leucon (Leucon),3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0740,Leucon sp b cf acutirostris,Leucon,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Leuconidae,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0741,Munna kroyeri,Munna kroyeri,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Janiroidea; Munnidae; Munna; Munna (Neomunna),1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0742,Synidotea bicuspida,Synidotea bicuspida,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Valvifera; Idoteidae; Synidotea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0743,Isopoda,Isopoda,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0744,Akanthophoreus gracilis,Akanthophoreus gracilis,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,20,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0745,Akanthophoreus gracilis,Akanthophoreus gracilis,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Akanthophoreidae; Akanthophoreus,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0746,Leptognathia manca,Leptognathia manca,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Leptognathiidae; Leptognathia,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0747,Typhlotanais finmarchicus,Typhlotanais finmarchicus,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Tanaidacea; Tanaidomorpha; Paratanaoidea; Typhlotanaidae; Typhlotanais,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.14995,-128.134133,,
CMNC 2017-0748,Brachydiastylis resima,Brachydiastylis resima,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Brachydiastylis,13,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.149783,-128.133683,,
CMNC 2017-0802,Skogsbergia megalops,Skogsbergia megalops,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Cypridinoidea; Cypridinidae; Skogsbergia,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNC 2017-0803,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNC 2017-0804,Eucythere argus,Eucythere argus,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Eucytheridae; Eucythere,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNC 2017-0805,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNC 2017-0806,Xestoleberis depressa,Xestoleberis depressa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Xestoleberididae; Xestoleberis,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNC 2017-0807,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0808,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0809,Anthuridae,Anthuridae,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Anthuridea,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0810,Isopoda,Isopoda,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0811,Isopoda,Isopoda,"McKendry, Karen","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0812,Philomedes brenda,Philomedes brenda,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Myodocopa; Myodocopida; Myodocopina; Sarsielloidea; Philomedidae; Philomedinae; Philomedes,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0813,Cytherissa cf lacustris,Cytherissa,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Cytherideidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0814,Rabilimis mirabilis,Rabilimis mirabilis,,"",,Animalia; Arthropoda; Crustacea; Ostracoda; Podocopa; Podocopida; Cytherocopina; Cytheroidea; Trachyleberididae; Rabilimis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0234,-133.789183,,
CMNC 2017-0815,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,9,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
CMNC 2017-0816,Ektonodiastylis nimia,Ektonodiastylis nimia,"Hendrycks, Edward A.","",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Cumacea; Diastylidae; Ektonodiastylis,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
CMNC 2017-0817,Calathura norvegica,Calathura norvegica,,"",,Animalia; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Anthuridea; Leptanthuridae; Calathura,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.28405,-127.516883,,
