emu_module,emu_column,type,kind,lookup_parent,lookup_name,lookup_level,reference_module,reference_column,reference_link,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotDateInspected,dtDate,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotDateTreated,dtDate,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotDepartment,dtText,dkAtom,LotInstitution,Institution,2,,,,The Departmentthat acquired the accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotDescription,dtText,dkAtom,,,,,,,Description of item.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotInspectedBy,dtText,dkAtom,,,,eparties,SummaryData,LotInspectedByRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotInspectedByRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotInstitution,dtText,dkAtom,,Institution,1,,,,The Institution that acquired the accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotLotNumber,dtText,dkAtom,,,,,,,Internally assigned number for the accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotObjectType_tab,dtText,dkTable,,Lot Object Type,1,,,,A list of the items in the accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotPreservative,dtText,dkAtom,,Preservative,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotQuantity_tab,dtInteger,dkTable,,,,,,,The quantity of each item in the accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotQuantityOfArcticMaterial,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotRecordType,dtText,dkAtom,,Record Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotSection,dtText,dkAtom,,Section,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotTotal,dtInteger,dkAtom,,,,,,,Total number of items in the accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotTreatmentRequired,dtText,dkAtom,,YesNo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,LotUseDestination,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulCreator_nesttab,dtText,dkNested,,Media Creator,1,emultimedia,MulCreator_tab,MulMultiMediaRef_tab,"The person or organization primarily responsible for creating the intellectual content of the resource. For example, authors in the case of written documents, artists, photographers, or illustrators in the case of visual resources. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulDescription_tab,dtText,dkTable,,,,emultimedia,MulDescription,MulMultiMediaRef_tab,"An account of the content of the resource, for instance a description of an image, an abstract or table of contents of a text document. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulDocumentType_tab,dtText,dkTable,,,,emultimedia,MulDocumentType,MulMultiMediaRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulFileName_nesttab,dtText,dkNested,,,,emultimedia,DocIdentifier_tab,MulMultiMediaRef_tab,The file name of the multimedia resource as it is stored on the server.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulHeight_nesttab,dtInteger,dkNested,,,,emultimedia,DocHeight_tab,MulMultiMediaRef_tab,The height of the image in pixels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulIdentifier_tab,dtText,dkTable,,,,emultimedia,MulIdentifier,MulMultiMediaRef_tab,"The filename of the resource, giving a unique identification; automatically generated by EMu when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulMimeFormat_tab,dtText,dkTable,MulMimeType_tab,MIME Type,2,emultimedia,MulMimeFormat,MulMultiMediaRef_tab,"The MIME Format is a subcategory of the MIME Type and is automatically generated from a lookup list, which contains the appropriate subcategories depending on the MIME Type selected. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulMimeType_tab,dtText,dkTable,,MIME Type,1,emultimedia,MulMimeType,MulMultiMediaRef_tab,"Internet Media Type, using standard MIME list of categories, describing the physical manifestation of the resource. Types are automatically generated from a lookup list including, for example, image, video, audio, text when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulMultiMediaRef_tab,dtInteger,dkTable,,,,emultimedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulTitle_tab,dtText,dkTable,,,,emultimedia,MulTitle,MulMultiMediaRef_tab,"The name given to the resource, usually by the Creator or Publisher. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,MulWidth_nesttab,dtInteger,dkNested,,,,emultimedia,DocWidth_tab,MulMultiMediaRef_tab,The width of the image in pixels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,NotNotes,dtText,dkAtom,,,,,,,Text notes that are not already contained in a defined field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ObjObjects_tab,dtText,dkTable,,,,ecatalogue,SummaryData,ObjObjectsRef_tab,A list of references from the Catalogue which point to this accession lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ObjObjectsRef_tab,dtInteger,dkTable,,,,ecatalogue,AccAccessionLotRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurActualPurchasePrice,dtText,dkAtom,,,,,,,Price (in foreign currency if applicable) for which accession lot was purchased.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurAmount_tab,dtFloat,dkTable,,,,,,,"Source of funding for purchase (e.g. person, institution, etc.).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurDateValued,dtDate,dkAtom,,,,,,,Date on which accession lot was initially valued.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurFund_tab,dtText,dkTable,,,,eparties,SummaryData,PurFundRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurFundRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurInitialValuation,dtFloat,dkAtom,,,,,,,Amount at which accession lot was initially valued.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurPurchaseNotes,dtText,dkAtom,,,,,,,Extra text notes to accompany purchase details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurPurchaseOrderNumber,dtText,dkAtom,,,,,,,Internally assigned number for purchases.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurPurchasePrice,dtFloat,dkAtom,,,,,,,Price for which accession lot was purchased.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurValuationNotes,dtText,dkAtom,,,,,,,Extra text notes to accompany valuation details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurValuedBy,dtText,dkAtom,,,,eparties,SummaryData,PurValuedByRef,Person who valued the accession lot initially.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,PurValuedByRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,SecCanDelete_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have delete permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,SecCanDisplay_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have display permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,SecCanEdit_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have edit permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,SecDepartment_tab,dtText,dkTable,,Security Department,1,,,,Record Level Security facility defining Departments that have specific permissions for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,SecRecordStatus,dtText,dkAtom,,Security Record Status,1,,,,"Status of the record. The default value is blank, which typically indicates an active record. A common alternative is 'Retired'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,SummaryData,dtText,dkAtom,,,,,,,A one line summary of the salient parts of the current record. The summary data is automatically constructed by EMu when the record is saved. It is displayed when a record in another module references this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCommencementDate0,dtDate,dkTable,,,,,,,The date on which the task is scheduled to commence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCommenceNotify_nesttab,dtText,dkNested,,,,eparties,SummaryData,TasCommenceNotifyRef_nesttab,A list of party records of the people who should be notified about the task's commencement. EMu automatically sends an email notification on that date to these people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCommenceNotifyOffset_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCommenceNotifyRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCompleted_tab,dtText,dkTable,,,,,,,Yes or No indicating the completion status of the task. Each day EMu automatically sends an email notification to all people assigned to a task that has not been marked as completed by its scheduled completion date.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCompletionDate0,dtDate,dkTable,,,,,,,The date on which the task is scheduled to be completed. Each day EMu automatically sends an email notification to all people assigned to a task that has not been marked as completed by its scheduled completion date.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCompletionNotify_nesttab,dtText,dkNested,,,,eparties,SummaryData,TasCompletionNotifyRef_nesttab,A list of party records of the people who should be notified about the task's scheduled completion. EMu automatically sends an email notification on that date to these people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCompletionNotifyOffset_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasCompletionNotifyRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasDependOnCompletionOffset_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasDependOnPosition_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasDependOnTask_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasDescription_tab,dtText,dkTable,,,,,,,A description of each task associated with the current record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasEndNotifyDate0,dtDate,dkTable,,,,,,,The date on which notification of the scheduled completion of the task should occur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasPersonAssignedTo_nesttab,dtText,dkNested,,,,eparties,SummaryData,TasPersonAssignedToRef_nesttab,:A list of party records of people assigned to complete the task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasPersonAssignedToRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasResults_tab,dtText,dkTable,,,,,,,"The result of the task - e.g. satisfactory, further action required, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasStartNotifyDate0,dtDate,dkTable,,,,,,,The date on which notification of the scheduled commencement of the task should occur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasTaskAssigner_tab,dtText,dkTable,,,,eparties,SummaryData,TasTaskAssignerRef_tab,The party record of the person who assigned this task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasTaskAssignerRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasTaskDuration_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TasTimeTakenOnTask_tab,dtFloat,dkTable,,,,,,,The time taken (in hours) to complete the task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TaxDateSubmitted,dtDate,dkAtom,,,,,,,Date on which tax receipt was submitted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TaxGiftAgreementDate,dtDate,dkAtom,,,,,,,Date on which gift agreement was made.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TaxGiftAgreementNumber,dtText,dkAtom,,,,,,,Internally assigned number for gift agreement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TaxNotes,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TaxReceiptValue,dtFloat,dkAtom,,,,,,,Value on tax receipt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,TaxTaxReceiptRequested,dtText,dkAtom,,,,,,,Yes or no question - was a receipt requested for taxation purposes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValAppraisalCurrency_tab,dtText,dkTable,,Currency,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValAppraisalValue_tab,dtFloat,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValMarketValue,dtFloat,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValPurchaseCurrency_tab,dtText,dkTable,,Currency,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValPurchaseOrderNumber_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValPurchasePrice_tab,dtFloat,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValReceiptNumber_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValRecommendedValueForAcceptance,dtFloat,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaccessionlots,ValTaxReceiptIssued,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmDateInserted,dtDate,dkAtom,,,,,,,Date of record insertion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmDateModified,dtDate,dkAtom,,,,,,,Date of most recent record modification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmImportIdentifier,dtText,dkAtom,,,,,,,User-defined identifier for the import.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmInsertedBy,dtText,dkAtom,,Admin Names,1,,,,Name of user responsible for the insertion of the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmModifiedBy,dtText,dkAtom,,Admin Names,1,,,,Name of user responsible for the most recent modification of the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmPublishWebNoPassword,dtText,dkAtom,,,,,,,Yes or no response: are the integrity and security of the data sufficient for it be published on the Internet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmPublishWebNoPasswordFlag,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmPublishWebPassword,dtText,dkAtom,,,,,,,Yes or no response: are the integrity and security of the data sufficient for it be published on the Intranet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmPublishWebPasswordFlag,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmSystemIdentifier,dtText,dkAtom,,,,,,,System generated identifier for the import.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmTimeInserted,dtTime,dkAtom,,,,,,,Time of record insertion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdmTimeModified,dtTime,dkAtom,,,,,,,Time of most recent record modification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdtAuditRef_tab,dtInteger,dkTable,,,,eaudit,AudKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdtDate_tab,dtDate,dkTable,,,,eaudit,AudDate,AdtAuditRef_tab,Audit trail of the dates when an operation was performed on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdtOperation_tab,dtText,dkTable,,Audit Operation,1,eaudit,AudOperation,AdtAuditRef_tab,Audit trail of the operations (insert/update/delete) performed on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdtTime_tab,dtTime,dkTable,,,,eaudit,AudTime,AdtAuditRef_tab,Audit trail of the times when the operations were performed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AdtUser_tab,dtText,dkTable,,Audit User,1,eaudit,AudUser,AdtAuditRef_tab,Audit trail of the users who have performed an operation on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudColumnName_tab,dtText,dkTable,AudTable,Audit Table,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudDate,dtDate,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudGroup,dtText,dkAtom,,Audit Group,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudIdentifier,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudInfo,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudKey,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudMatchCount,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudNewValue_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudOldValue_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudOperation,dtText,dkAtom,,Audit Operation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaudit,AudProgram,dtText,dkAtom,,Audit Program,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
